0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169
0.6704144,-0.9028818,0.16265681,-0.6689049,0.95596915,0.19823506,-0.8282395,-0.09247901,-0.19833775,0.3486447,-0.54996186,0.22993103,0.6177868,-0.9584068,0.8600007,-0.049301587,-0.63671523,-0.9418197,0.5410981,-0.1154228,-0.98658967,0.9912099,-0.50109226,-0.9140221,-0.88928765,-0.6064246,-0.2742235,0.92329955,0.9031282,-0.29437888,-0.9850651,0.23647562,-0.06867898,-0.0668025,-0.7315788,-0.6781334,0.57495785,0.285571,0.93921435,0.39126432,-0.585992,-0.9740991,-0.9358357,0.52420926,-0.7884632,0.93733054,-0.5781166,0.49706593,0.48135844,-0.30025208,0.25431558,-0.6682403,0.4151793,-0.6927144,-0.74299276,-0.949205,0.8437446,0.676432,-0.5445989,-0.84050095,0.5106872,-0.93023175,0.81540066,-0.5547612,0.22217767,0.4447617,0.08101542,0.32622442,0.9504254,-0.13251944,-0.49846113,0.67144775,0.851553,0.14259002,-0.9782108,-0.8750233,0.4957403,-0.95690817,0.8107565,-0.95678926,0.40029168,-0.7929444,0.4550184,-0.62884474,0.9685586,0.24035086,0.019212723,0.2455011,0.79917586,-0.07911132,0.5423357,0.106030084,-0.6466028,-0.28713268,0.6173166,0.85131156,-0.9341913,0.89112777,-0.58363366,0.47004613,0.15083818,0.9763793,-0.9796473,-0.7335844,-0.71264935,0.5260132,0.8821076,-0.48674917,0.7193619,0.03278809,0.7906716,0.8183762,0.53681606,0.5000249,-0.33173293,-0.57629186,0.5634905,0.9109266,-0.1694096,0.42441633,0.7696925,-0.06390806,0.39756578,-0.4503916,-0.91465753,0.93888575,0.64236754,-0.9575166,-0.74989897,0.90029055,0.5044209,-0.7983273,0.6560974,0.8548761,0.37150446,-0.5145625,0.079821184,-0.30292884,0.24015519,0.9256283,0.81897914,0.9197193,-0.37492692,0.08454522,-0.76139486,-0.26504463,-0.78927815,-0.33187574,0.27017757,0.6527882,0.99348974,-0.46473402,-0.7131363,-0.8815735,-0.7786616,0.56950754,0.7071497,0.5283421,-0.7357829,-0.96012753,-0.90119785,0.0007115017,0.74913496,-0.28666678,0.7807346,0.710342,-0.78037095,-0.85607785,0.44159913,0.69295573
0.9822583,-0.65616715,-0.23439093,0.583127,-0.1567052,0.88294065,-0.983642,-0.37074196,0.9543413,-0.04108194,-0.51600695,-0.96261066,-0.67450464,-0.50157714,0.98269796,-0.69694406,0.7633306,-0.82792836,-0.25009835,0.9567619,0.086036585,0.057283808,0.89035517,0.8182974,0.755281,0.79987967,0.9716409,-0.90661305,-0.0058935205,0.8804709,0.11310798,-0.8847336,-0.36966592,0.99960643,-0.9781196,-0.76944584,-0.3708344,-0.20894678,-0.83983624,-0.91948056,0.02688976,-0.5753249,0.8816018,-0.20261052,-0.45285794,-0.38802677,0.5539491,0.82117194,0.99584824,0.95715994,-0.018313905,-0.8713305,0.007330545,0.4796963,0.42264655,0.2770242,0.8983524,-0.9782052,-0.6098159,-0.6214803,0.35679507,-0.99653524,-0.93430394,-0.47902632,-0.9340832,0.90143985,-0.39756665,-0.753435,-0.8744448,0.34208283,-0.99496573,0.9799607,0.3424736,0.9517873,0.925112,-0.232026,-0.31044203,-0.6936846,-0.61366,-0.981853,0.7957539,0.33212206,0.97289884,-0.79781586,-0.58291787,0.39723873,0.9494798,0.7651005,0.19045962,0.8617081,-0.95392716,-0.6691891,0.83274126,0.99463403,-0.69440997,0.9518702,0.600111,0.92897755,0.9994855,-0.19504151,-0.61918896,0.97073543,-0.6102333,-0.8546318,0.8650407,-0.84354645,-0.66115594,-0.2570179,-0.91957045,-0.67402315,0.51084596,-0.792006,0.30314353,0.6700443,-0.34425056,-0.82202,-0.74542904,-0.5013936,0.82667994,-0.8143279,-0.99770063,-0.9726302,0.2294951,-0.5383189,-0.52238655,-0.6469505,0.9552897,-0.43771303,0.9901934,0.9843114,-0.9870102,-0.9319365,0.55112976,-0.095600106,0.335294,0.96662587,0.99612963,0.9992346,-0.98855793,0.82978934,0.6021922,0.045742545,-0.82729167,-0.07691569,0.29759136,0.95316386,0.44020313,0.8531403,0.996711,0.7265053,-0.64995706,0.04620555,0.32856673,-0.9310024,-0.62609583,0.9762402,-0.8407936,0.9482391,-0.9115878,-0.9260851,-0.24919315,0.98255277,-0.91301703,0.15200417,0.2643986,-0.99977845,-0.99320036,-0.16654916,-0.9152391,-0.25840262
0.1964671,-0.88873684,-0.88066053,0.07279982,0.9948671,0.79429734,0.9974018,0.6850582,-0.8414811,0.050135452,0.9359748,0.028724696,0.948387,0.76537883,0.36816084,-0.8918901,0.6795615,-0.99285305,0.9974062,0.893691,-0.80135494,-0.64242566,0.8956544,-0.95231223,-0.3437186,0.25183812,0.8972972,0.9759335,-0.7021687,0.36310738,0.59014344,0.601437,0.47743264,0.38295546,0.9793589,-0.16700958,-0.23787887,-0.44204044,0.98438907,-0.9603553,-0.04081252,0.40743747,-0.086978555,-0.050713103,0.56104916,0.37364438,0.81135654,0.9995881,0.59959954,0.5786178,0.9642785,-0.32871035,0.47100624,0.72781986,-0.6949695,0.3512538,0.19603214,0.7741535,-0.020786282,0.73732376,-0.7954529,0.7655997,-0.28255674,-0.9911844,-0.30115423,-0.9162646,0.5637509,0.8693458,0.7259234,-0.051565338,-0.92156434,0.528926,-0.9324578,0.924575,0.7822473,-0.88587403,0.17807317,-0.5586984,0.24650604,-0.42166206,0.9398285,0.49498942,-0.49549407,-0.49887133,-0.19754578,0.7246671,-0.88635117,0.7308012,0.94816166,0.52492243,-0.48359916,0.39578244,-0.97525495,0.48208317,0.94669,0.40498894,-0.87607086,0.41078794,0.9999119,-0.99561477,-0.9254893,0.9942853,-0.855957,-0.28520086,-0.9843113,0.91312176,0.87274504,-0.9966893,-0.8895726,-0.9271599,-0.96994436,-0.9436282,-0.82942504,-0.5500225,-0.6391759,0.19210301,0.5260615,0.8871817,-0.082694635,0.7751715,0.9823655,-0.98699987,-0.20975886,-0.26155066,0.858115,-0.110454455,0.8220527,0.99565375,0.67535335,0.49635926,0.81437534,0.27125844,-0.4469459,-0.33088115,0.89644337,0.8169595,0.991922,-0.3817748,0.316646,-0.5035319,0.23840131,-0.74380654,-0.12993969,0.59305376,0.96655047,0.35486025,0.29611602,-0.6575232,-0.75765395,0.71816677,0.1808747,-0.96401316,-0.4715843,-0.8873843,0.88055396,0.8571622,0.9047661,0.5948642,0.96603477,-0.027538264,-0.5206893,-0.2403314,0.31936726,0.47429633,0.9872957,-0.87801874,0.13671504,0.71672755,-0.94565296,-0.86140084
0.5681823,0.7643584,0.9134389,0.6252516,0.36277124,-0.98980856,-0.9571398,0.762935,-0.20950337,-0.90999585,-0.40887904,-0.8534586,0.111982815,0.9782552,0.22871709,-0.9101629,0.898847,0.81738454,0.51024795,-0.93923616,0.41180494,-0.8700672,0.99887973,0.45879862,0.032278277,-0.7235555,0.113897905,-0.4562783,-0.012424783,-0.066335544,-0.8602264,0.8275597,-0.50665796,-0.45708168,-0.65360856,0.746832,0.91763705,-0.6534205,0.83190435,0.9858554,0.82463926,-0.47970945,-0.69211704,0.9396715,0.21488634,0.760666,-0.86965555,0.8159108,0.75534946,0.24165486,-0.20792177,0.78281,-0.37001073,0.41770747,0.62803215,-0.62820303,-0.9835263,-0.2529126,0.035624065,0.1490933,0.32044372,-0.7833067,-0.16362911,0.67589957,0.997779,0.9256599,-0.76643926,-0.9236158,0.8860476,-0.36518216,-0.6980121,-0.5803909,-0.9434686,-0.13015981,-0.9976741,-0.7254419,-0.71050197,-0.13175347,0.5434453,0.99311787,0.062800124,0.9190883,0.38243315,-0.94797176,0.36741364,-0.6148397,0.97921896,0.8957276,0.87403405,-0.027112298,0.68315125,-0.9991057,-0.09390177,0.9493652,0.49331507,-0.91701734,-0.30522704,-0.9147984,0.95961845,-0.5489422,0.84009945,0.97901046,0.279198,-0.8923876,0.84727645,-0.010556853,-0.8158796,0.23588733,-0.43029433,-0.06785153,-0.31379715,0.94697094,0.11201165,-0.92958087,0.92601866,0.44469166,0.8670529,0.55886674,0.98601234,0.37499207,0.25490156,0.9744188,0.998316,-0.99365145,0.6159741,0.6618143,0.86224383,-0.21897766,-0.7774509,-0.018123522,0.9205085,0.5338807,-0.2407339,-0.97798914,0.9966868,0.79370576,0.997237,0.41634622,0.7246095,0.9631756,-0.83170503,0.8614055,-0.9589251,-0.7354967,0.7976398,0.91208845,-0.013117133,-0.6729954,0.9777073,-0.20220459,0.8067104,0.7494165,-0.9723901,-0.68872195,0.77746046,0.5089547,-0.9007643,0.86893344,-0.63410985,-0.0020160242,0.80600923,0.91185915,-0.7362808,-0.38293776,0.69597,0.82471186,-0.62720466,-0.8071358,0.59368664,0.92278445
-0.9589643,-0.8926728,0.45498446,0.32110208,0.79423696,0.39510977,0.9962407,0.8547968,-0.5782982,-0.99049073,0.7795862,-0.79376954,0.95398873,-0.6326344,-0.14129469,0.5735743,0.89436275,0.9390934,-0.9321776,0.53660125,-0.4761025,-0.54936856,0.41326663,0.812625,-0.8161285,0.8837755,0.73744065,0.9582466,-0.61195713,-0.9864144,-0.64170843,0.92089087,0.7443828,0.035255175,-0.9766137,-0.61533797,0.49759293,0.9998015,-0.08580191,0.7204167,0.17005272,0.87920123,-0.953121,0.05690623,0.15096857,0.8086166,-0.9497543,0.18696561,-0.83120394,-0.34452453,0.6457747,0.9040813,-0.6124698,-0.789898,0.33815756,0.57575357,-0.14391738,0.89910203,0.23104948,0.9556313,0.4318913,-0.6088433,-0.71814424,-0.7320534,0.399899,-0.85599494,-0.77439743,0.8363064,0.65516645,-0.06040812,-0.7746201,0.699158,-0.2599251,-0.8406407,0.99973893,-0.9552973,0.9847253,-0.71097213,-0.19028077,0.7815349,0.9342508,0.7952934,-0.7270604,0.58925927,0.7934501,-0.9635271,0.03461929,-0.09616681,-0.38728547,-0.66799533,0.73945403,-0.49610108,0.2922113,0.94914925,-0.7171391,-0.9302159,-0.053920098,-0.34780806,-0.94574136,-0.06831804,0.3406972,-0.8557715,0.4226651,0.97380203,0.9707258,0.87355477,0.61944455,-0.5671859,-0.7777654,0.930639,0.98076886,-0.6526014,0.92014205,0.4555995,-0.78317505,-0.54229915,0.36139923,-0.8033949,0.47047982,-0.24668692,0.6516205,0.29774243,0.98719215,0.14953779,0.7320348,-0.7499365,0.54712224,-0.58999723,-0.90589064,-0.92488503,-0.55382544,0.99358124,-0.44283754,-0.2671418,-0.6576432,0.9920504,0.087473996,-0.9567383,-0.59427726,0.97756284,-0.98175395,0.16348109,-0.9400138,-0.9319768,-0.79560304,-0.7101907,-0.9441014,0.6247557,-0.46417406,-0.08961813,0.7348882,-0.9734316,-0.42134696,0.9154897,0.42799416,-0.95185363,-0.81230944,-0.9028168,-0.980602,0.5139208,0.9799897,-0.10937568,0.7278399,0.9448012,0.25215444,-0.2890951,0.62151504,0.19682375,0.91326445,-0.931964
-0.33559623,0.98638785,0.76284134,0.56717324,0.1722796,-0.23757577,0.66553587,0.52909374,-0.7157068,-0.73036075,-0.16501753,0.96966285,0.79370934,0.533898,-0.9989785,-0.58802694,0.1950033,0.82104194,-0.67128885,0.5045302,-0.15802866,0.9309487,0.78747255,0.483635,0.99810153,0.77305657,0.9629405,-0.48048413,0.65281034,0.46351495,0.71588755,0.025380675,0.95783573,-0.7622882,-0.40807372,0.16066161,0.15303066,-0.6860573,0.23343188,0.9213681,0.97934896,-0.01574573,-0.05725463,-0.2830432,0.96565855,0.000561402,-0.6551528,-0.35748318,-0.86577946,0.06510129,-0.93953145,0.7514054,-0.39202216,-0.91429293,0.53303856,-0.4359229,0.39128017,-0.27991942,0.9860119,0.5599976,-0.9760445,0.10831798,-0.9884563,0.8757391,0.9003563,-0.07735886,0.11081732,-0.66485137,-0.7215833,-0.7434349,0.93115634,-0.12160398,-0.97894067,0.9891175,-0.9208138,0.376376,0.018406488,0.8582353,-0.956035,0.51528525,-0.90372276,0.3763616,-0.18262178,0.21446715,0.2132584,-0.37942067,-0.21837406,0.26832783,0.65082777,-0.9469929,-0.50142866,0.41487005,0.8937774,-0.9581128,0.385642,0.23249178,0.9018718,-0.88809115,-0.79535925,0.7543664,0.23083292,-0.8602373,0.7417095,0.7132038,0.7065823,-0.9394085,-0.9896923,0.45254168,-0.032945737,-0.87669575,0.86052316,-0.5289506,-0.5199196,0.7173595,0.91647327,0.72631043,0.58139306,0.15520406,0.19620258,0.7541536,-0.53551316,0.994657,-0.97155327,-0.08930581,-0.7267646,0.4900062,-0.88096815,0.5129091,0.02487097,0.65009063,-0.25064915,-0.4337954,0.9949994,-0.17836614,0.34625658,-0.89298224,-0.5340771,-0.9227558,-0.10920912,0.2006395,0.59604645,-0.77878636,0.93756574,0.5493754,-0.92084944,0.9995952,-0.37368107,-0.4026239,0.18817587,0.62684226,0.90006506,-0.47129983,-0.55747324,-0.76875126,0.75668955,-0.8680901,-0.9104926,-0.900228,-0.67514724,0.9069806,-0.46069133,0.86985826,-0.7790204,-0.26193735,0.32107997,-0.8501389,-0.68162024,0.57702106,0.5563969,-0.3004517
0.5945549,0.9978615,0.04979503,0.9930775,-0.6685828,0.45489752,-0.5332109,-0.53680336,-0.95987266,-0.8408621,-0.53271544,-0.7072742,-0.9372493,0.75908804,-0.9691414,-0.87585247,-0.78856325,-0.15994704,-0.61845094,-0.6409393,-0.067972735,-0.41022423,-0.62985027,-0.28683254,0.19073594,0.9959086,-0.9415455,0.6149172,-0.96571463,0.76941603,0.88459736,-0.9898087,0.2794221,-0.89395326,-0.50318,0.6368729,0.95812917,0.3784774,-0.34102824,-0.30043182,-0.81680006,0.9474349,0.8079911,0.44600087,-0.96192837,-0.23824131,-0.44761828,-0.8945442,0.58969927,0.46735469,-0.9881415,0.2409019,-0.80911565,0.8114771,-0.45263582,0.86863846,-0.9899092,0.1090249,-0.17383628,0.9470856,-0.37359765,0.6599394,-0.9362109,0.65331113,-0.20689909,0.9558712,-0.16932581,0.32898816,-0.052909594,-0.42311236,-0.23061869,-0.855649,-0.8450276,0.84863734,0.9925167,-0.64124554,0.23161784,-0.64191014,-0.99639374,-0.07404314,0.99878657,0.5730824,-0.95157653,0.9799823,0.7515433,0.8437643,-0.84483707,-0.9918531,0.43117565,-0.7206767,0.18326692,0.9889485,-0.87657917,-0.95491755,-0.9994039,-0.93597007,0.88504726,0.52087665,-0.9785537,0.97531855,0.44544294,-0.96841514,-0.1527121,0.97141767,0.87347937,-0.46280238,-0.55911684,-0.5295446,0.9966724,0.97554547,0.8559731,-0.95522356,0.90401703,0.78067964,0.9499206,-0.4790869,0.8106569,0.9209121,-0.40272292,-0.88279396,-0.9025695,0.63154304,0.049572147,-0.3838913,-0.2521869,0.9883635,0.7635601,-0.9609782,0.024518564,0.92316335,0.13593979,0.9435123,-0.7584382,0.6578357,-0.87432796,-0.73894715,0.9374691,-0.20127971,-0.7818869,-0.76540416,0.82358193,0.6754508,0.99791765,0.8993196,-0.71361965,0.29430825,-0.9458811,-0.00521999,-0.8158553,-0.9575909,-0.9289801,0.078319125,0.7828629,-0.040464334,-0.8884165,-0.87347084,-0.99799126,0.58388805,0.9311577,0.9731458,-0.5342497,-0.85405904,-0.3915432,-0.98745054,0.96566373,-0.7532273,-0.49373734,0.37649488,0.9698208,0.932788
0.74073064,0.84894544,0.9952305,0.74958175,0.62416744,-0.96437216,-0.2129292,-0.0053552687,-0.82153744,0.18717086,0.9694042,0.06117781,0.41836217,0.26094252,-0.61328065,0.7929397,-0.50324583,0.9936949,0.672002,-0.96269673,-0.7279638,0.508512,-0.526714,-0.10334515,-0.871764,-0.5204258,0.60684496,-0.9464469,0.48771888,0.8327142,-0.9843529,-0.7079137,-0.88376534,0.86639684,-0.5721766,0.7188923,0.46337602,0.99427223,0.8408347,0.69455934,0.18368462,-0.23924954,-0.64025897,0.36124015,-0.46869364,-0.9760662,-0.15070687,0.91019124,-0.9586611,0.53250134,-0.8835338,-0.6144057,-0.7391883,0.8316434,-0.9561916,0.91040295,-0.7461757,0.27160567,0.7806298,0.64687306,-0.91887,0.72651243,-0.27512732,0.9706179,-0.40910164,-0.5609751,0.24723786,-0.09011543,0.9659655,-0.9566779,0.97866213,-0.95250094,-0.3134352,-0.97958976,-0.88834107,0.298371,0.12236408,-0.4068014,0.10079215,-0.8135991,-0.67169905,-0.9247835,-0.9939014,0.9605969,0.5897114,0.8681863,-0.9141875,-0.21337448,-0.042830255,-0.12518935,0.74514896,-0.68016,-0.9515872,0.11833914,0.9818442,-0.8406712,0.98673016,-0.42473304,-0.48519984,0.9303406,-0.75616884,-0.000852972,0.8106365,0.9167858,0.7243927,0.96392876,0.9519367,-0.880464,0.67972034,-0.324308,-0.3422199,0.9030237,0.98945564,0.3471344,-0.96469945,-0.010912305,-0.996418,0.88024205,-0.5358828,0.9867605,0.9958736,-0.6429874,0.66375375,0.87574023,-0.11201685,0.9729346,0.3308622,-0.62107766,-0.065488845,-0.5379259,0.9381286,-0.9219093,-0.9106849,-0.15897289,-0.9338375,0.2024228,0.08949029,-0.56796545,-0.6820597,-0.9731705,0.23727326,0.8690485,0.7797888,-0.9433571,0.13179485,-0.34142873,-0.9989934,0.315938,-0.8569023,-0.8634017,-0.88018036,-0.98291653,0.8727078,-0.5880236,0.305674,0.7245181,0.794072,-0.8510985,0.36524352,-0.9904684,0.112022,-0.37635636,0.8956901,-0.10149694,-0.7876248,0.5896865,0.76600915,-0.9610619,0.8259209,0.24488868
-0.5118385,-0.7699465,-0.5864274,-0.30861008,0.92940396,0.11463489,-0.37059736,0.98700106,-0.4948515,0.4366319,0.012798721,-0.7250464,0.0725775,0.76275754,0.3571237,0.90423125,0.6918748,-0.022201017,0.5474833,-0.5113685,-0.9942269,-0.814373,0.7431971,-0.019348102,-0.80374646,0.087961495,-0.96489894,-0.63859993,-0.7942945,0.8089968,-0.9281763,0.87443554,0.7612393,0.78418136,0.9434177,0.7734035,0.8707223,-0.64921707,-0.5767117,0.80901575,0.524085,0.8210581,0.007515097,-0.73688734,-0.56866497,-0.8850615,-0.09749762,-0.9461215,-0.23730998,0.77601326,-0.48114485,0.97460157,0.003433801,-0.6853203,0.9766712,-0.60016876,-0.94242203,0.2008117,0.8335672,-0.892667,-0.98922735,-0.6564816,-0.38883638,-0.35903066,0.9572738,0.28262007,-0.8404106,0.61015236,0.3351297,-0.4674464,0.5628356,0.8890287,-0.62168145,-0.6331519,0.5613862,0.14697593,0.99130857,0.90210104,-0.30486166,0.96629107,0.23813516,-0.73383826,0.61803776,-0.7658483,0.98582387,-0.46361533,0.19751032,-0.3077537,0.521424,0.45891616,-0.3482648,-0.36382484,0.90885204,-0.6896343,0.40281928,-0.20712587,0.53040856,-0.047886457,0.95451236,0.8422202,0.6741749,-0.94980305,0.40705708,0.66053903,0.9350907,0.91634643,-0.42818847,0.42147052,0.119489044,0.07233056,0.7290292,0.75433475,-0.59554833,0.20919706,-0.85588354,0.77370113,-0.25761425,-0.50012034,0.8311888,-0.33994102,-0.32220894,-0.9721429,0.6450323,-0.85815895,0.9541212,-0.8682303,0.63769794,0.7233703,0.4087763,-0.95483977,0.052352197,0.9891321,0.9910791,0.3584061,-0.9153286,-0.55004823,0.9971843,-0.90597016,-0.9974564,-0.15919293,-0.5065028,-0.8046096,-0.97592276,-0.7117168,0.27443987,-0.40549457,0.70152533,-0.9201752,0.7301475,-0.72101736,-0.9918993,-0.93660927,0.9332515,0.58707774,-0.36864334,-0.89928466,0.1449958,-0.9561806,-0.9376904,0.9767325,0.64144814,-0.07802968,0.91286296,0.74344504,-0.40750763,-0.84564835,-0.68018335,-0.7296532,0.9562469,0.88407254
0.50299895,0.91389257,-0.7330701,-0.69811326,-0.6907702,-0.6042688,0.5523471,-0.2455739,-0.55806637,-0.84012496,-0.9766678,-0.75837773,-0.6933718,-0.015097544,-0.25320357,-0.7144757,0.8175741,0.47931442,0.733094,0.40220305,-0.45316145,0.9752085,0.53537303,0.94334376,0.3979319,-0.26234844,0.997917,-0.8075567,0.7334541,-0.9034036,-0.60805196,-0.7650868,0.42399397,0.7519308,0.68377566,0.609462,0.9679791,0.94676656,0.93468845,0.9260248,0.8376852,0.9499353,0.9987284,0.3433482,-0.67942053,-0.9391727,-0.8191901,0.7262761,0.669394,0.27065247,0.9850747,-0.20694244,-0.67119867,-0.4503153,-0.61920387,-0.6406672,0.658203,-0.79829496,0.93886065,0.9880284,-0.98272806,0.07752991,0.24780543,0.08252268,-0.48595026,-0.59235644,0.7007505,0.5275128,0.6986766,-0.042334266,0.90499663,0.4659764,-0.23956011,0.9581646,-0.37454534,-0.9369727,-0.74231786,-0.42233098,-0.050054524,0.9311883,0.49345887,0.95289606,0.8007012,0.15750337,-0.6405368,0.981885,0.15191755,-0.9574206,-0.72123384,-0.3474749,-0.8507981,0.082077704,0.4881269,-0.5909406,-0.60922366,0.9937816,-0.69912314,-0.27259654,-0.97830564,-0.864166,-0.97589296,0.503962,-0.9836232,-0.4751768,-0.39246094,-0.99676,0.7403476,-0.073561326,-0.9573096,0.20715143,-0.022243775,-0.1580849,-0.869906,-0.6812121,-0.9796925,0.44293952,0.22044036,0.9837341,0.53389984,-0.89123416,0.5256802,-0.8765975,0.58484393,0.99945325,0.45088366,0.023109563,0.63565433,0.15734366,-0.031769235,-0.98039144,0.66322964,-0.26330456,-0.28577596,0.8382233,-0.6351344,-0.04112238,-0.55230325,0.7599966,0.8320048,-0.39625326,0.915422,-0.90948623,0.52050275,0.1328496,-0.99791723,0.8971026,-0.995082,0.6905511,-0.15270786,-0.7488395,0.9188252,0.7581288,0.846702,0.90220666,-0.6490073,0.70824605,0.74878055,0.5449235,0.31611338,-0.9495414,-0.99875474,-0.9406173,-0.66742384,0.6714514,-0.6807065,0.10063147,0.7545757,0.10102166,0.75049955,-0.5903499
